timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/17 12:43:32.864, 30.63 W, 79, 32 %, 1500 MHz
2026/06/17 12:43:33.880, 31.88 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:34.899, 30.40 W, 79, 25 %, 1500 MHz
2026/06/17 12:43:35.914, 31.90 W, 80, 32 %, 1500 MHz
2026/06/17 12:43:36.927, 32.26 W, 79, 33 %, 1500 MHz
2026/06/17 12:43:37.939, 31.28 W, 79, 33 %, 1500 MHz
2026/06/17 12:43:38.943, 32.26 W, 79, 34 %, 1500 MHz
2026/06/17 12:43:39.958, 32.12 W, 79, 36 %, 1500 MHz
2026/06/17 12:43:40.968, 32.31 W, 80, 35 %, 1500 MHz
2026/06/17 12:43:41.982, 32.87 W, 80, 37 %, 1500 MHz
2026/06/17 12:43:42.996, 29.80 W, 79, 25 %, 1500 MHz
2026/06/17 12:43:44.009, 32.55 W, 80, 36 %, 1500 MHz
2026/06/17 12:43:45.020, 32.99 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:46.038, 32.63 W, 80, 37 %, 1500 MHz
2026/06/17 12:43:47.046, 33.10 W, 80, 35 %, 1500 MHz
2026/06/17 12:43:48.064, 33.08 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:49.077, 33.10 W, 80, 36 %, 1500 MHz
2026/06/17 12:43:50.091, 32.95 W, 79, 37 %, 1500 MHz
2026/06/17 12:43:51.105, 32.83 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:52.120, 30.77 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:53.134, 31.24 W, 80, 34 %, 1500 MHz
2026/06/17 12:43:54.147, 31.48 W, 80, 32 %, 1500 MHz
2026/06/17 12:43:55.164, 30.88 W, 80, 24 %, 1500 MHz
2026/06/17 12:43:56.180, 33.03 W, 80, 38 %, 1500 MHz
2026/06/17 12:43:57.194, 31.23 W, 80, 37 %, 1500 MHz
2026/06/17 12:43:58.210, 34.03 W, 80, 37 %, 1500 MHz
2026/06/17 12:43:59.222, 33.73 W, 80, 38 %, 1500 MHz
2026/06/17 12:44:00.236, 33.23 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:01.249, 34.88 W, 80, 41 %, 1560 MHz
2026/06/17 12:44:02.265, 37.02 W, 80, 40 %, 1560 MHz
2026/06/17 12:44:03.282, 35.94 W, 80, 40 %, 1552 MHz
2026/06/17 12:44:04.294, 36.05 W, 81, 39 %, 1552 MHz
2026/06/17 12:44:05.310, 34.75 W, 80, 40 %, 1515 MHz
2026/06/17 12:44:06.325, 33.01 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:07.337, 29.49 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:08.348, 31.16 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:09.359, 32.22 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:10.377, 31.22 W, 79, 30 %, 1500 MHz
2026/06/17 12:44:11.391, 32.28 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:12.405, 32.12 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:13.415, 31.55 W, 79, 24 %, 1500 MHz
2026/06/17 12:44:14.419, 32.50 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:15.434, 32.70 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:16.439, 33.20 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:17.447, 31.50 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:18.459, 31.88 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:19.472, 32.46 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:20.474, 31.78 W, 80, 32 %, 1500 MHz
2026/06/17 12:44:21.487, 28.79 W, 80, 27 %, 1500 MHz
2026/06/17 12:44:22.492, 31.29 W, 79, 31 %, 1500 MHz
2026/06/17 12:44:23.495, 32.36 W, 80, 31 %, 1500 MHz
2026/06/17 12:44:24.511, 30.35 W, 80, 23 %, 1500 MHz
2026/06/17 12:44:25.513, 31.94 W, 79, 33 %, 1500 MHz
2026/06/17 12:44:26.526, 32.95 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:27.544, 30.86 W, 80, 26 %, 1500 MHz
2026/06/17 12:44:28.557, 32.82 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:29.561, 32.90 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:30.574, 31.60 W, 80, 29 %, 1500 MHz
2026/06/17 12:44:31.589, 32.39 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:32.604, 32.71 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:33.622, 32.17 W, 80, 26 %, 1500 MHz
2026/06/17 12:44:34.633, 33.23 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:35.644, 32.61 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:36.661, 29.60 W, 79, 25 %, 1500 MHz
2026/06/17 12:44:37.674, 31.47 W, 80, 32 %, 1500 MHz
2026/06/17 12:44:38.691, 31.79 W, 80, 32 %, 1500 MHz
2026/06/17 12:44:39.703, 30.02 W, 80, 29 %, 1500 MHz
2026/06/17 12:44:40.720, 32.30 W, 80, 38 %, 1500 MHz
2026/06/17 12:44:41.734, 32.83 W, 80, 40 %, 1500 MHz
2026/06/17 12:44:42.746, 33.00 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:43.763, 33.57 W, 80, 40 %, 1500 MHz
2026/06/17 12:44:44.778, 33.40 W, 80, 37 %, 1500 MHz
2026/06/17 12:44:45.795, 32.35 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:46.810, 33.63 W, 80, 39 %, 1500 MHz
2026/06/17 12:44:47.828, 33.40 W, 80, 40 %, 1500 MHz
2026/06/17 12:44:48.838, 31.89 W, 80, 38 %, 1500 MHz
2026/06/17 12:44:49.855, 34.51 W, 80, 37 %, 1530 MHz
2026/06/17 12:44:50.873, 34.63 W, 80, 38 %, 1530 MHz
2026/06/17 12:44:51.885, 32.72 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:52.895, 31.67 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:53.911, 32.52 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:54.924, 31.85 W, 80, 33 %, 1500 MHz
2026/06/17 12:44:55.939, 32.08 W, 80, 34 %, 1500 MHz
2026/06/17 12:44:56.954, 32.48 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:57.969, 31.10 W, 80, 35 %, 1500 MHz
2026/06/17 12:44:58.985, 32.90 W, 80, 36 %, 1500 MHz
2026/06/17 12:44:59.998, 33.44 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:01.013, 33.65 W, 80, 38 %, 1500 MHz
2026/06/17 12:45:02.018, 33.72 W, 80, 38 %, 1500 MHz
2026/06/17 12:45:03.032, 33.75 W, 80, 40 %, 1500 MHz
2026/06/17 12:45:04.046, 32.97 W, 80, 30 %, 1545 MHz
2026/06/17 12:45:05.058, 34.92 W, 80, 37 %, 1545 MHz
2026/06/17 12:45:06.074, 33.05 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:07.089, 31.39 W, 80, 27 %, 1500 MHz
2026/06/17 12:45:08.102, 31.71 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:09.115, 31.36 W, 80, 31 %, 1500 MHz
2026/06/17 12:45:10.131, 26.98 W, 79, 27 %, 1500 MHz
2026/06/17 12:45:11.148, 30.68 W, 80, 31 %, 1500 MHz
2026/06/17 12:45:12.152, 30.81 W, 80, 31 %, 1500 MHz
2026/06/17 12:45:13.167, 34.90 W, 80, 40 %, 1507 MHz
2026/06/17 12:45:14.182, 32.45 W, 80, 35 %, 1507 MHz
2026/06/17 12:45:15.192, 32.79 W, 80, 38 %, 1500 MHz
2026/06/17 12:45:16.207, 33.12 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:17.209, 31.22 W, 79, 36 %, 1500 MHz
2026/06/17 12:45:18.221, 32.99 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:19.237, 32.78 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:20.254, 31.60 W, 79, 32 %, 1500 MHz
2026/06/17 12:45:21.270, 32.63 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:22.285, 32.90 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:23.300, 29.50 W, 80, 26 %, 1500 MHz
2026/06/17 12:45:24.302, 31.97 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:25.311, 31.90 W, 80, 32 %, 1500 MHz
2026/06/17 12:45:26.327, 30.66 W, 80, 22 %, 1500 MHz
2026/06/17 12:45:27.338, 31.93 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:28.356, 31.96 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:29.360, 32.83 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:30.374, 32.62 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:31.388, 33.09 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:32.401, 32.50 W, 80, 34 %, 1500 MHz
2026/06/17 12:45:33.413, 33.28 W, 80, 34 %, 1507 MHz
2026/06/17 12:45:34.429, 33.39 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:35.442, 32.16 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:36.457, 33.07 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:37.471, 32.06 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:38.475, 32.65 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:39.490, 32.90 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:40.508, 32.52 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:41.525, 31.75 W, 80, 33 %, 1500 MHz
2026/06/17 12:45:42.539, 32.25 W, 80, 34 %, 1500 MHz
2026/06/17 12:45:43.556, 32.30 W, 80, 34 %, 1500 MHz
2026/06/17 12:45:44.568, 33.65 W, 80, 35 %, 1500 MHz
2026/06/17 12:45:45.580, 33.00 W, 80, 40 %, 1500 MHz
2026/06/17 12:45:46.592, 33.40 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:47.607, 35.46 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:48.622, 34.11 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:49.636, 33.93 W, 80, 36 %, 1507 MHz
2026/06/17 12:45:50.650, 31.68 W, 80, 35 %, 1507 MHz
2026/06/17 12:45:51.662, 33.73 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:52.678, 33.78 W, 80, 36 %, 1515 MHz
2026/06/17 12:45:53.697, 33.93 W, 80, 35 %, 1515 MHz
2026/06/17 12:45:54.714, 34.29 W, 80, 36 %, 1500 MHz
2026/06/17 12:45:55.731, 33.29 W, 80, 37 %, 1500 MHz
2026/06/17 12:45:56.747, 31.25 W, 80, 32 %, 1500 MHz
2026/06/17 12:45:57.761, 31.81 W, 80, 34 %, 1500 MHz
2026/06/17 12:45:58.774, 31.27 W, 80, 32 %, 1500 MHz
2026/06/17 12:45:59.796, 31.50 W, 80, 34 %, 1500 MHz
2026/06/17 12:46:00.808, 32.56 W, 80, 36 %, 1500 MHz
2026/06/17 12:46:01.828, 31.41 W, 80, 34 %, 1500 MHz
2026/06/17 12:46:02.838, 33.24 W, 80, 36 %, 1500 MHz
2026/06/17 12:46:03.849, 33.51 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:04.863, 28.66 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:05.877, 33.88 W, 80, 38 %, 1500 MHz
2026/06/17 12:46:06.891, 34.51 W, 81, 38 %, 1530 MHz
2026/06/17 12:46:07.903, 30.73 W, 80, 32 %, 1500 MHz
2026/06/17 12:46:08.920, 33.82 W, 81, 40 %, 1500 MHz
2026/06/17 12:46:09.934, 33.15 W, 80, 38 %, 1500 MHz
2026/06/17 12:46:10.950, 34.19 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:11.954, 34.52 W, 81, 39 %, 1530 MHz
2026/06/17 12:46:12.970, 34.27 W, 80, 36 %, 1530 MHz
2026/06/17 12:46:13.986, 32.91 W, 80, 35 %, 1500 MHz
2026/06/17 12:46:14.999, 32.80 W, 80, 35 %, 1500 MHz
2026/06/17 12:46:16.014, 31.97 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:17.019, 31.83 W, 80, 30 %, 1500 MHz
2026/06/17 12:46:18.026, 33.49 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:19.040, 32.99 W, 80, 36 %, 1500 MHz
2026/06/17 12:46:20.044, 33.60 W, 81, 36 %, 1552 MHz
2026/06/17 12:46:21.056, 36.01 W, 81, 40 %, 1567 MHz
2026/06/17 12:46:22.070, 31.95 W, 80, 25 %, 1567 MHz
2026/06/17 12:46:23.082, 34.41 W, 81, 33 %, 1500 MHz
2026/06/17 12:46:24.095, 32.98 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:25.105, 32.15 W, 80, 26 %, 1500 MHz
2026/06/17 12:46:26.114, 33.43 W, 80, 39 %, 1500 MHz
2026/06/17 12:46:27.124, 33.36 W, 80, 39 %, 1500 MHz
2026/06/17 12:46:28.137, 30.44 W, 80, 29 %, 1500 MHz
2026/06/17 12:46:29.152, 31.74 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:30.168, 31.27 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:31.182, 31.43 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:32.198, 32.71 W, 80, 34 %, 1500 MHz
2026/06/17 12:46:33.214, 33.51 W, 80, 37 %, 1507 MHz
2026/06/17 12:46:34.227, 32.52 W, 80, 40 %, 1507 MHz
2026/06/17 12:46:35.242, 32.87 W, 80, 39 %, 1507 MHz
2026/06/17 12:46:36.257, 33.72 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:37.272, 32.83 W, 80, 35 %, 1500 MHz
2026/06/17 12:46:38.288, 32.44 W, 80, 36 %, 1500 MHz
2026/06/17 12:46:39.301, 30.74 W, 80, 35 %, 1500 MHz
2026/06/17 12:46:40.316, 34.49 W, 81, 35 %, 1567 MHz
2026/06/17 12:46:41.333, 35.46 W, 81, 39 %, 1567 MHz
2026/06/17 12:46:42.350, 35.15 W, 81, 41 %, 1575 MHz
2026/06/17 12:46:43.365, 34.31 W, 81, 39 %, 1575 MHz
2026/06/17 12:46:44.378, 30.59 W, 80, 34 %, 1500 MHz
2026/06/17 12:46:45.391, 32.19 W, 80, 34 %, 1500 MHz
2026/06/17 12:46:46.404, 32.95 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:47.419, 32.87 W, 81, 37 %, 1500 MHz
2026/06/17 12:46:48.435, 30.22 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:49.446, 32.22 W, 80, 38 %, 1500 MHz
2026/06/17 12:46:50.461, 34.73 W, 81, 35 %, 1537 MHz
2026/06/17 12:46:51.465, 33.07 W, 80, 24 %, 1537 MHz
2026/06/17 12:46:52.481, 32.81 W, 80, 33 %, 1500 MHz
2026/06/17 12:46:53.498, 33.57 W, 81, 37 %, 1500 MHz
2026/06/17 12:46:54.510, 32.68 W, 80, 32 %, 1500 MHz
2026/06/17 12:46:55.522, 35.09 W, 80, 36 %, 1500 MHz
2026/06/17 12:46:56.534, 33.26 W, 80, 37 %, 1500 MHz
2026/06/17 12:46:57.551, 32.89 W, 80, 29 %, 1507 MHz
2026/06/17 12:46:58.560, 34.34 W, 80, 37 %, 1507 MHz
2026/06/17 12:46:59.574, 33.57 W, 81, 36 %, 1500 MHz
2026/06/17 12:47:00.591, 31.44 W, 80, 25 %, 1500 MHz
2026/06/17 12:47:01.601, 31.79 W, 80, 35 %, 1500 MHz
2026/06/17 12:47:02.616, 32.02 W, 80, 33 %, 1500 MHz
2026/06/17 12:47:03.632, 29.92 W, 80, 29 %, 1500 MHz
2026/06/17 12:47:04.637, 32.25 W, 80, 33 %, 1500 MHz
2026/06/17 12:47:05.648, 34.73 W, 81, 37 %, 1545 MHz
2026/06/17 12:47:06.659, 32.78 W, 80, 29 %, 1500 MHz
2026/06/17 12:47:07.670, 33.08 W, 80, 36 %, 1500 MHz
2026/06/17 12:47:08.682, 33.50 W, 81, 35 %, 1500 MHz
2026/06/17 12:47:09.689, 33.23 W, 80, 38 %, 1500 MHz
2026/06/17 12:47:10.705, 34.15 W, 81, 39 %, 1515 MHz
2026/06/17 12:47:11.721, 34.24 W, 81, 35 %, 1522 MHz
2026/06/17 12:47:12.731, 32.52 W, 81, 36 %, 1522 MHz
2026/06/17 12:47:13.747, 35.25 W, 81, 39 %, 1500 MHz
2026/06/17 12:47:14.761, 33.62 W, 80, 36 %, 1500 MHz
2026/06/17 12:47:15.776, 31.92 W, 80, 38 %, 1500 MHz
2026/06/17 12:47:16.793, 32.41 W, 81, 35 %, 1500 MHz
2026/06/17 12:47:17.810, 32.51 W, 80, 36 %, 1500 MHz
2026/06/17 12:47:18.819, 30.85 W, 80, 31 %, 1500 MHz
2026/06/17 12:47:19.823, 32.55 W, 81, 34 %, 1500 MHz
2026/06/17 12:47:20.836, 34.16 W, 80, 39 %, 1500 MHz
2026/06/17 12:47:21.852, 35.13 W, 81, 37 %, 1500 MHz
2026/06/17 12:47:22.856, 35.45 W, 81, 37 %, 1500 MHz
2026/06/17 12:47:23.870, 34.06 W, 81, 40 %, 1522 MHz
2026/06/17 12:47:24.887, 34.19 W, 81, 36 %, 1522 MHz
2026/06/17 12:47:25.905, 34.00 W, 80, 37 %, 1500 MHz
2026/06/17 12:47:26.915, 33.40 W, 81, 36 %, 1500 MHz
2026/06/17 12:47:27.928, 32.44 W, 81, 38 %, 1500 MHz
2026/06/17 12:47:28.946, 33.20 W, 80, 40 %, 1500 MHz
2026/06/17 12:47:29.958, 33.64 W, 81, 39 %, 1500 MHz
2026/06/17 12:47:30.974, 33.25 W, 80, 37 %, 1500 MHz
2026/06/17 12:47:31.985, 32.53 W, 81, 34 %, 1500 MHz
2026/06/17 12:47:32.996, 32.71 W, 81, 34 %, 1500 MHz
2026/06/17 12:47:34.008, 32.30 W, 80, 35 %, 1500 MHz
2026/06/17 12:47:35.017, 32.66 W, 80, 35 %, 1500 MHz
2026/06/17 12:47:36.032, 32.51 W, 81, 34 %, 1500 MHz
2026/06/17 12:47:37.046, 31.86 W, 81, 39 %, 1500 MHz
2026/06/17 12:47:38.059, 34.62 W, 81, 40 %, 1515 MHz
2026/06/17 12:47:39.072, 33.44 W, 80, 35 %, 1515 MHz
2026/06/17 12:47:40.088, 32.01 W, 80, 36 %, 1500 MHz
2026/06/17 12:47:41.103, 34.13 W, 81, 41 %, 1522 MHz
2026/06/17 12:47:42.108, 34.03 W, 80, 37 %, 1522 MHz
2026/06/17 12:47:43.120, 32.10 W, 80, 34 %, 1500 MHz
2026/06/17 12:47:44.122, 33.10 W, 81, 35 %, 1500 MHz
2026/06/17 12:47:45.133, 30.05 W, 80, 26 %, 1500 MHz
2026/06/17 12:47:46.146, 31.27 W, 80, 32 %, 1500 MHz
2026/06/17 12:47:47.157, 31.50 W, 80, 33 %, 1500 MHz
2026/06/17 12:47:48.168, 30.30 W, 80, 30 %, 1500 MHz
2026/06/17 12:47:49.181, 34.48 W, 80, 32 %, 1500 MHz
2026/06/17 12:47:50.194, 30.52 W, 80, 31 %, 1500 MHz
2026/06/17 12:47:51.208, 30.96 W, 80, 34 %, 1500 MHz
2026/06/17 12:47:52.226, 31.18 W, 80, 33 %, 1500 MHz
2026/06/17 12:47:53.240, 33.66 W, 81, 40 %, 1500 MHz
2026/06/17 12:47:54.255, 33.84 W, 81, 39 %, 1515 MHz
2026/06/17 12:47:55.271, 33.94 W, 81, 39 %, 1515 MHz
2026/06/17 12:47:56.286, 32.67 W, 80, 38 %, 1500 MHz
2026/06/17 12:47:57.301, 32.60 W, 80, 38 %, 1500 MHz
2026/06/17 12:47:58.313, 32.79 W, 80, 38 %, 1500 MHz
2026/06/17 12:47:59.326, 32.04 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:00.341, 32.11 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:01.351, 32.10 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:02.360, 32.89 W, 80, 37 %, 1500 MHz
2026/06/17 12:48:03.377, 31.67 W, 80, 36 %, 1500 MHz
2026/06/17 12:48:04.393, 30.44 W, 80, 31 %, 1500 MHz
2026/06/17 12:48:05.406, 28.48 W, 80, 32 %, 1500 MHz
2026/06/17 12:48:06.420, 31.35 W, 80, 34 %, 1500 MHz
2026/06/17 12:48:07.428, 31.76 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:08.444, 31.56 W, 80, 33 %, 1500 MHz
2026/06/17 12:48:09.460, 31.35 W, 80, 37 %, 1500 MHz
2026/06/17 12:48:10.473, 31.69 W, 80, 33 %, 1500 MHz
2026/06/17 12:48:11.486, 32.73 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:12.503, 32.28 W, 81, 35 %, 1500 MHz
2026/06/17 12:48:13.520, 32.40 W, 80, 33 %, 1500 MHz
2026/06/17 12:48:14.526, 32.67 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:15.538, 33.74 W, 81, 36 %, 1500 MHz
2026/06/17 12:48:16.554, 33.31 W, 81, 34 %, 1500 MHz
2026/06/17 12:48:17.569, 33.62 W, 80, 36 %, 1500 MHz
2026/06/17 12:48:18.583, 32.84 W, 81, 37 %, 1500 MHz
2026/06/17 12:48:19.599, 33.46 W, 81, 36 %, 1545 MHz
2026/06/17 12:48:20.614, 34.49 W, 81, 33 %, 1545 MHz
2026/06/17 12:48:21.632, 33.12 W, 81, 36 %, 1500 MHz
2026/06/17 12:48:22.646, 32.41 W, 80, 35 %, 1500 MHz
2026/06/17 12:48:23.659, 32.65 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:24.665, 31.34 W, 80, 34 %, 1500 MHz
2026/06/17 12:48:25.681, 33.07 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:26.692, 35.10 W, 81, 39 %, 1515 MHz
2026/06/17 12:48:27.704, 35.30 W, 81, 31 %, 1635 MHz
2026/06/17 12:48:28.722, 36.58 W, 82, 39 %, 1635 MHz
2026/06/17 12:48:29.726, 40.14 W, 82, 39 %, 1657 MHz
2026/06/17 12:48:30.742, 38.18 W, 81, 29 %, 1575 MHz
2026/06/17 12:48:31.755, 36.74 W, 81, 40 %, 1590 MHz
2026/06/17 12:48:32.772, 38.16 W, 82, 40 %, 1605 MHz
2026/06/17 12:48:33.787, 37.68 W, 82, 39 %, 1605 MHz
2026/06/17 12:48:34.801, 36.72 W, 82, 39 %, 1605 MHz
2026/06/17 12:48:35.813, 33.85 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:36.829, 32.51 W, 81, 37 %, 1500 MHz
2026/06/17 12:48:37.844, 32.21 W, 81, 37 %, 1500 MHz
2026/06/17 12:48:38.849, 30.52 W, 81, 29 %, 1500 MHz
2026/06/17 12:48:39.863, 32.33 W, 81, 37 %, 1500 MHz
2026/06/17 12:48:40.880, 32.34 W, 81, 40 %, 1500 MHz
2026/06/17 12:48:41.897, 32.02 W, 81, 29 %, 1500 MHz
2026/06/17 12:48:42.909, 33.51 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:43.923, 33.93 W, 81, 39 %, 1515 MHz
2026/06/17 12:48:44.937, 32.47 W, 81, 33 %, 1515 MHz
2026/06/17 12:48:45.950, 33.11 W, 81, 40 %, 1500 MHz
2026/06/17 12:48:46.963, 33.38 W, 81, 40 %, 1500 MHz
2026/06/17 12:48:47.979, 32.87 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:48.989, 33.22 W, 81, 39 %, 1500 MHz
2026/06/17 12:48:50.005, 33.41 W, 81, 40 %, 1507 MHz
2026/06/17 12:48:51.019, 33.52 W, 81, 37 %, 1507 MHz
2026/06/17 12:48:52.032, 33.26 W, 81, 38 %, 1500 MHz
2026/06/17 12:48:53.048, 32.56 W, 81, 37 %, 1500 MHz
2026/06/17 12:48:54.061, 32.35 W, 81, 36 %, 1500 MHz
2026/06/17 12:48:55.077, 32.51 W, 81, 36 %, 1500 MHz
2026/06/17 12:48:56.090, 30.59 W, 80, 34 %, 1500 MHz
2026/06/17 12:48:57.102, 32.97 W, 81, 37 %, 1545 MHz
2026/06/17 12:48:58.115, 35.01 W, 81, 37 %, 1545 MHz
2026/06/17 12:48:59.126, 30.20 W, 81, 35 %, 1500 MHz
2026/06/17 12:49:00.138, 34.99 W, 81, 38 %, 1590 MHz
2026/06/17 12:49:01.152, 35.47 W, 81, 37 %, 1590 MHz
2026/06/17 12:49:02.165, 34.34 W, 81, 32 %, 1575 MHz
2026/06/17 12:49:03.171, 35.41 W, 81, 37 %, 1575 MHz
2026/06/17 12:49:04.177, 34.67 W, 81, 40 %, 1537 MHz
2026/06/17 12:49:05.192, 33.53 W, 81, 29 %, 1537 MHz
2026/06/17 12:49:06.195, 34.03 W, 81, 39 %, 1507 MHz
2026/06/17 12:49:07.209, 33.45 W, 81, 39 %, 1507 MHz
2026/06/17 12:49:08.222, 32.68 W, 81, 28 %, 1507 MHz
2026/06/17 12:49:09.235, 32.89 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:10.248, 32.53 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:11.263, 32.32 W, 81, 33 %, 1500 MHz
2026/06/17 12:49:12.279, 32.76 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:13.282, 33.13 W, 81, 37 %, 1530 MHz
2026/06/17 12:49:14.299, 34.29 W, 81, 38 %, 1530 MHz
2026/06/17 12:49:15.313, 33.74 W, 81, 39 %, 1507 MHz
2026/06/17 12:49:16.330, 33.79 W, 81, 40 %, 1507 MHz
2026/06/17 12:49:17.342, 33.95 W, 81, 41 %, 1545 MHz
2026/06/17 12:49:18.356, 35.50 W, 81, 39 %, 1582 MHz
2026/06/17 12:49:19.369, 34.62 W, 81, 38 %, 1582 MHz
2026/06/17 12:49:20.385, 33.51 W, 81, 41 %, 1560 MHz
2026/06/17 12:49:21.399, 35.21 W, 81, 39 %, 1560 MHz
2026/06/17 12:49:22.412, 32.25 W, 81, 30 %, 1500 MHz
2026/06/17 12:49:23.425, 33.15 W, 81, 38 %, 1500 MHz
2026/06/17 12:49:24.440, 32.48 W, 81, 35 %, 1500 MHz
2026/06/17 12:49:25.447, 32.12 W, 80, 28 %, 1500 MHz
2026/06/17 12:49:26.461, 32.43 W, 81, 35 %, 1500 MHz
2026/06/17 12:49:27.476, 32.93 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:28.489, 32.09 W, 80, 35 %, 1500 MHz
2026/06/17 12:49:29.503, 33.40 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:30.518, 33.15 W, 81, 38 %, 1500 MHz
2026/06/17 12:49:31.533, 32.15 W, 80, 38 %, 1500 MHz
2026/06/17 12:49:32.536, 33.03 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:33.551, 34.00 W, 81, 37 %, 1552 MHz
2026/06/17 12:49:34.569, 33.79 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:35.583, 33.27 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:36.598, 32.20 W, 81, 30 %, 1500 MHz
2026/06/17 12:49:37.613, 32.56 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:38.628, 33.01 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:39.640, 32.07 W, 80, 37 %, 1500 MHz
2026/06/17 12:49:40.655, 32.43 W, 81, 35 %, 1500 MHz
2026/06/17 12:49:41.669, 32.42 W, 81, 36 %, 1500 MHz
2026/06/17 12:49:42.687, 31.92 W, 81, 37 %, 1500 MHz
2026/06/17 12:49:43.700, 32.70 W, 81, 36 %, 1500 MHz
