timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/22 13:59:45.568, 30.10 W, 82, 30 %, 1500 MHz
2026/06/22 13:59:46.583, 30.82 W, 82, 28 %, 1500 MHz
2026/06/22 13:59:47.604, 27.72 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:48.623, 29.92 W, 82, 28 %, 1500 MHz
2026/06/22 13:59:49.641, 29.93 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:50.652, 29.54 W, 81, 27 %, 1500 MHz
2026/06/22 13:59:51.663, 30.20 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:52.675, 29.69 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:53.685, 30.23 W, 82, 28 %, 1500 MHz
2026/06/22 13:59:54.697, 30.06 W, 82, 28 %, 1500 MHz
2026/06/22 13:59:55.711, 29.60 W, 82, 23 %, 1500 MHz
2026/06/22 13:59:56.716, 30.20 W, 82, 29 %, 1500 MHz
2026/06/22 13:59:57.727, 29.73 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:58.738, 29.45 W, 82, 27 %, 1500 MHz
2026/06/22 13:59:59.744, 30.66 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:00.757, 28.69 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:01.768, 29.76 W, 81, 27 %, 1500 MHz
2026/06/22 14:00:02.784, 29.55 W, 82, 28 %, 1500 MHz
2026/06/22 14:00:03.800, 29.63 W, 82, 24 %, 1500 MHz
2026/06/22 14:00:04.804, 29.74 W, 81, 27 %, 1500 MHz
2026/06/22 14:00:05.819, 29.62 W, 82, 26 %, 1500 MHz
2026/06/22 14:00:06.833, 32.24 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:07.846, 29.48 W, 81, 27 %, 1500 MHz
2026/06/22 14:00:08.860, 29.27 W, 81, 25 %, 1500 MHz
2026/06/22 14:00:09.871, 29.44 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:10.881, 29.60 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:11.892, 29.75 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:12.908, 29.80 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:13.916, 29.56 W, 81, 27 %, 1500 MHz
2026/06/22 14:00:14.930, 29.82 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:15.939, 30.24 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:16.952, 30.17 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:17.967, 30.47 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:18.985, 31.02 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:20.002, 31.09 W, 82, 22 %, 1500 MHz
2026/06/22 14:00:21.020, 30.43 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:22.033, 31.02 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:23.048, 30.26 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:24.059, 31.22 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:25.073, 31.72 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:26.084, 30.73 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:27.094, 32.02 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:28.109, 31.95 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:29.125, 32.24 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:30.137, 31.78 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:31.149, 31.20 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:32.163, 31.78 W, 82, 33 %, 1500 MHz
2026/06/22 14:00:33.178, 30.71 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:34.190, 30.48 W, 82, 25 %, 1500 MHz
2026/06/22 14:00:35.203, 30.52 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:36.217, 31.91 W, 82, 32 %, 1500 MHz
2026/06/22 14:00:37.223, 30.64 W, 82, 24 %, 1500 MHz
2026/06/22 14:00:38.236, 31.38 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:39.240, 31.54 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:40.252, 31.81 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:41.267, 30.96 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:42.274, 30.92 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:43.288, 30.33 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:44.300, 30.52 W, 82, 28 %, 1500 MHz
2026/06/22 14:00:45.309, 31.03 W, 82, 30 %, 1500 MHz
2026/06/22 14:00:46.322, 31.95 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:47.336, 30.94 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:48.352, 30.90 W, 81, 26 %, 1500 MHz
2026/06/22 14:00:49.369, 30.61 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:50.379, 31.09 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:51.397, 30.81 W, 82, 26 %, 1500 MHz
2026/06/22 14:00:52.409, 30.92 W, 82, 31 %, 1500 MHz
2026/06/22 14:00:53.415, 31.49 W, 82, 32 %, 1500 MHz
2026/06/22 14:00:54.426, 30.85 W, 81, 29 %, 1500 MHz
2026/06/22 14:00:55.440, 30.17 W, 82, 27 %, 1500 MHz
2026/06/22 14:00:56.454, 29.91 W, 81, 27 %, 1500 MHz
2026/06/22 14:00:57.466, 30.93 W, 81, 28 %, 1500 MHz
2026/06/22 14:00:58.482, 30.42 W, 82, 29 %, 1500 MHz
2026/06/22 14:00:59.497, 30.10 W, 81, 30 %, 1500 MHz
2026/06/22 14:01:00.516, 30.39 W, 82, 30 %, 1500 MHz
2026/06/22 14:01:01.527, 30.24 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:02.540, 30.38 W, 82, 30 %, 1500 MHz
2026/06/22 14:01:03.554, 31.10 W, 82, 31 %, 1500 MHz
2026/06/22 14:01:04.565, 30.23 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:05.579, 32.31 W, 82, 35 %, 1500 MHz
2026/06/22 14:01:06.594, 32.35 W, 82, 34 %, 1500 MHz
2026/06/22 14:01:07.605, 28.18 W, 81, 25 %, 1500 MHz
2026/06/22 14:01:08.616, 30.61 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:09.632, 32.22 W, 81, 32 %, 1500 MHz
2026/06/22 14:01:10.644, 31.04 W, 81, 24 %, 1500 MHz
2026/06/22 14:01:11.657, 32.13 W, 82, 34 %, 1500 MHz
2026/06/22 14:01:12.670, 30.72 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:13.686, 30.01 W, 81, 25 %, 1500 MHz
2026/06/22 14:01:14.698, 30.88 W, 81, 33 %, 1500 MHz
2026/06/22 14:01:15.709, 31.42 W, 81, 32 %, 1500 MHz
2026/06/22 14:01:16.715, 32.24 W, 82, 33 %, 1500 MHz
2026/06/22 14:01:17.728, 31.71 W, 81, 32 %, 1500 MHz
2026/06/22 14:01:18.738, 31.48 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:19.754, 31.73 W, 82, 31 %, 1500 MHz
2026/06/22 14:01:20.765, 31.38 W, 81, 32 %, 1500 MHz
2026/06/22 14:01:21.778, 30.79 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:22.796, 30.79 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:23.801, 31.29 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:24.819, 29.72 W, 81, 24 %, 1500 MHz
2026/06/22 14:01:25.830, 30.83 W, 81, 30 %, 1500 MHz
2026/06/22 14:01:26.837, 31.01 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:27.844, 30.81 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:28.848, 31.56 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:29.859, 31.38 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:30.875, 30.65 W, 81, 33 %, 1500 MHz
2026/06/22 14:01:31.891, 31.04 W, 81, 30 %, 1500 MHz
2026/06/22 14:01:32.903, 30.52 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:33.916, 30.61 W, 81, 25 %, 1500 MHz
2026/06/22 14:01:34.932, 31.00 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:35.947, 30.83 W, 81, 27 %, 1500 MHz
2026/06/22 14:01:36.959, 30.48 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:37.971, 31.11 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:38.985, 30.11 W, 81, 30 %, 1500 MHz
2026/06/22 14:01:39.997, 31.05 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:41.010, 29.96 W, 81, 23 %, 1500 MHz
2026/06/22 14:01:42.028, 31.00 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:43.043, 30.71 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:44.057, 21.23 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:45.070, 30.40 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:46.082, 30.18 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:47.093, 29.84 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:48.108, 29.96 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:49.120, 29.29 W, 81, 26 %, 1500 MHz
2026/06/22 14:01:50.135, 29.65 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:51.146, 30.46 W, 81, 30 %, 1500 MHz
2026/06/22 14:01:52.154, 29.82 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:53.170, 30.97 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:54.179, 27.85 W, 81, 22 %, 1500 MHz
2026/06/22 14:01:55.184, 30.04 W, 81, 28 %, 1500 MHz
2026/06/22 14:01:56.191, 30.64 W, 81, 31 %, 1500 MHz
2026/06/22 14:01:57.199, 31.87 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:58.209, 32.29 W, 81, 29 %, 1500 MHz
2026/06/22 14:01:59.228, 29.34 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:00.242, 30.78 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:01.258, 30.33 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:02.269, 28.12 W, 81, 24 %, 1500 MHz
2026/06/22 14:02:03.278, 30.64 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:04.292, 30.58 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:05.302, 30.20 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:06.316, 31.40 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:07.327, 30.77 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:08.339, 30.56 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:09.352, 30.75 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:10.364, 29.32 W, 81, 26 %, 1500 MHz
2026/06/22 14:02:11.376, 30.88 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:12.389, 30.51 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:13.400, 30.42 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:14.413, 30.70 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:15.424, 31.52 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:16.437, 31.14 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:17.451, 31.83 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:18.462, 31.61 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:19.476, 31.62 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:20.484, 31.29 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:21.495, 31.31 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:22.506, 31.59 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:23.515, 28.85 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:24.526, 30.98 W, 81, 24 %, 1500 MHz
2026/06/22 14:02:25.535, 31.66 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:26.544, 32.19 W, 81, 34 %, 1500 MHz
2026/06/22 14:02:27.550, 31.87 W, 81, 27 %, 1500 MHz
2026/06/22 14:02:28.562, 31.71 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:29.571, 31.71 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:30.583, 31.31 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:31.593, 31.61 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:32.608, 31.07 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:33.620, 31.71 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:34.623, 31.43 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:35.637, 30.58 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:36.654, 31.48 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:37.665, 31.47 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:38.670, 30.41 W, 81, 24 %, 1500 MHz
2026/06/22 14:02:39.682, 31.69 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:40.694, 32.29 W, 81, 36 %, 1500 MHz
2026/06/22 14:02:41.707, 33.01 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:42.721, 32.76 W, 81, 35 %, 1500 MHz
2026/06/22 14:02:43.732, 31.81 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:44.743, 31.80 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:45.755, 32.62 W, 81, 36 %, 1500 MHz
2026/06/22 14:02:46.767, 32.96 W, 82, 40 %, 1500 MHz
2026/06/22 14:02:47.776, 32.29 W, 81, 29 %, 1500 MHz
2026/06/22 14:02:48.792, 31.91 W, 81, 37 %, 1500 MHz
2026/06/22 14:02:49.805, 31.28 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:50.817, 30.43 W, 81, 23 %, 1500 MHz
2026/06/22 14:02:51.826, 31.65 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:52.837, 31.10 W, 81, 32 %, 1500 MHz
2026/06/22 14:02:53.852, 31.77 W, 81, 35 %, 1500 MHz
2026/06/22 14:02:54.858, 31.04 W, 81, 31 %, 1500 MHz
2026/06/22 14:02:55.871, 31.52 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:56.883, 30.53 W, 81, 24 %, 1500 MHz
2026/06/22 14:02:57.897, 31.77 W, 81, 33 %, 1500 MHz
2026/06/22 14:02:58.909, 31.03 W, 81, 30 %, 1500 MHz
2026/06/22 14:02:59.918, 28.62 W, 81, 29 %, 1500 MHz
2026/06/22 14:03:00.926, 30.13 W, 81, 29 %, 1500 MHz
2026/06/22 14:03:01.939, 31.41 W, 81, 32 %, 1500 MHz
2026/06/22 14:03:02.951, 30.20 W, 81, 32 %, 1500 MHz
2026/06/22 14:03:03.964, 31.06 W, 81, 32 %, 1500 MHz
2026/06/22 14:03:04.976, 31.63 W, 81, 33 %, 1500 MHz
2026/06/22 14:03:05.987, 32.06 W, 81, 33 %, 1500 MHz
2026/06/22 14:03:06.997, 33.93 W, 82, 39 %, 1500 MHz
2026/06/22 14:03:08.011, 40.08 W, 82, 41 %, 1710 MHz
2026/06/22 14:03:09.024, 43.66 W, 83, 39 %, 1710 MHz
2026/06/22 14:03:10.037, 41.98 W, 83, 37 %, 1710 MHz
2026/06/22 14:03:11.051, 34.81 W, 82, 34 %, 1507 MHz
2026/06/22 14:03:12.064, 32.98 W, 82, 28 %, 1500 MHz
2026/06/22 14:03:13.074, 33.50 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:14.085, 33.30 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:15.099, 33.35 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:16.110, 33.63 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:17.124, 33.53 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:18.139, 33.08 W, 82, 33 %, 1500 MHz
2026/06/22 14:03:19.149, 33.48 W, 81, 35 %, 1500 MHz
2026/06/22 14:03:20.161, 32.63 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:21.171, 32.21 W, 81, 31 %, 1500 MHz
2026/06/22 14:03:22.184, 32.93 W, 81, 35 %, 1500 MHz
2026/06/22 14:03:23.210, 32.71 W, 82, 32 %, 1500 MHz
2026/06/22 14:03:24.217, 33.03 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:25.233, 32.90 W, 81, 35 %, 1500 MHz
2026/06/22 14:03:26.247, 32.69 W, 81, 32 %, 1500 MHz
2026/06/22 14:03:27.254, 32.91 W, 81, 35 %, 1500 MHz
2026/06/22 14:03:28.260, 31.13 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:29.272, 32.53 W, 81, 29 %, 1500 MHz
2026/06/22 14:03:30.284, 33.05 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:31.301, 33.23 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:32.318, 31.95 W, 81, 26 %, 1500 MHz
2026/06/22 14:03:33.333, 32.94 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:34.347, 32.96 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:35.357, 32.04 W, 81, 28 %, 1500 MHz
2026/06/22 14:03:36.373, 33.01 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:37.386, 33.51 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:38.398, 31.98 W, 81, 25 %, 1500 MHz
2026/06/22 14:03:39.410, 32.96 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:40.423, 32.58 W, 81, 36 %, 1500 MHz
2026/06/22 14:03:41.437, 32.02 W, 82, 33 %, 1500 MHz
2026/06/22 14:03:42.450, 33.02 W, 82, 34 %, 1500 MHz
2026/06/22 14:03:43.465, 33.33 W, 81, 36 %, 1500 MHz
2026/06/22 14:03:44.480, 30.87 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:45.495, 33.19 W, 81, 36 %, 1500 MHz
2026/06/22 14:03:46.510, 32.24 W, 81, 34 %, 1500 MHz
2026/06/22 14:03:47.519, 31.46 W, 82, 34 %, 1500 MHz
2026/06/22 14:03:48.533, 33.31 W, 81, 37 %, 1500 MHz
2026/06/22 14:03:49.548, 32.48 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:50.560, 32.24 W, 82, 33 %, 1500 MHz
2026/06/22 14:03:51.565, 32.91 W, 81, 36 %, 1500 MHz
2026/06/22 14:03:52.580, 32.83 W, 81, 37 %, 1500 MHz
2026/06/22 14:03:53.591, 32.95 W, 81, 37 %, 1500 MHz
2026/06/22 14:03:54.607, 33.15 W, 81, 37 %, 1500 MHz
2026/06/22 14:03:55.622, 32.27 W, 81, 35 %, 1500 MHz
2026/06/22 14:03:56.637, 32.71 W, 82, 35 %, 1500 MHz
2026/06/22 14:03:57.651, 33.12 W, 82, 36 %, 1500 MHz
2026/06/22 14:03:58.663, 32.33 W, 82, 29 %, 1500 MHz
2026/06/22 14:03:59.675, 33.20 W, 81, 37 %, 1500 MHz
2026/06/22 14:04:00.690, 32.96 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:01.696, 32.48 W, 82, 26 %, 1500 MHz
2026/06/22 14:04:02.707, 33.06 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:03.720, 33.04 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:04.732, 33.03 W, 81, 32 %, 1500 MHz
2026/06/22 14:04:05.744, 32.66 W, 82, 37 %, 1500 MHz
2026/06/22 14:04:06.754, 33.08 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:07.762, 33.08 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:08.769, 32.59 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:09.781, 32.84 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:10.797, 33.05 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:11.805, 32.73 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:12.820, 32.81 W, 81, 35 %, 1500 MHz
2026/06/22 14:04:13.833, 32.10 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:14.842, 32.99 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:15.853, 32.92 W, 81, 34 %, 1500 MHz
2026/06/22 14:04:16.864, 33.13 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:17.876, 33.32 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:18.884, 32.45 W, 81, 31 %, 1500 MHz
2026/06/22 14:04:19.905, 34.55 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:20.914, 32.99 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:21.921, 31.31 W, 81, 28 %, 1500 MHz
2026/06/22 14:04:22.926, 32.83 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:23.937, 32.91 W, 82, 37 %, 1500 MHz
2026/06/22 14:04:24.947, 32.17 W, 82, 31 %, 1500 MHz
2026/06/22 14:04:25.960, 33.05 W, 82, 37 %, 1500 MHz
2026/06/22 14:04:26.970, 33.10 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:27.983, 33.25 W, 82, 33 %, 1500 MHz
2026/06/22 14:04:28.993, 32.94 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:30.005, 32.82 W, 81, 35 %, 1500 MHz
2026/06/22 14:04:31.016, 32.45 W, 82, 32 %, 1500 MHz
2026/06/22 14:04:32.027, 32.76 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:33.040, 32.71 W, 81, 34 %, 1500 MHz
2026/06/22 14:04:34.052, 31.32 W, 81, 31 %, 1500 MHz
2026/06/22 14:04:35.060, 31.95 W, 81, 33 %, 1500 MHz
2026/06/22 14:04:36.070, 32.26 W, 82, 33 %, 1500 MHz
2026/06/22 14:04:37.081, 31.81 W, 82, 32 %, 1500 MHz
2026/06/22 14:04:38.091, 31.62 W, 81, 32 %, 1500 MHz
2026/06/22 14:04:39.106, 31.95 W, 81, 32 %, 1500 MHz
2026/06/22 14:04:40.119, 31.01 W, 81, 30 %, 1500 MHz
2026/06/22 14:04:41.130, 31.95 W, 81, 33 %, 1500 MHz
2026/06/22 14:04:42.148, 32.82 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:43.162, 32.45 W, 81, 28 %, 1500 MHz
2026/06/22 14:04:44.176, 32.67 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:45.188, 32.47 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:46.200, 32.38 W, 81, 34 %, 1500 MHz
2026/06/22 14:04:47.212, 32.46 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:48.230, 31.98 W, 82, 34 %, 1500 MHz
2026/06/22 14:04:49.242, 32.64 W, 81, 37 %, 1500 MHz
2026/06/22 14:04:50.256, 33.30 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:51.272, 33.22 W, 82, 35 %, 1500 MHz
2026/06/22 14:04:52.283, 33.23 W, 81, 35 %, 1500 MHz
2026/06/22 14:04:53.294, 31.95 W, 82, 27 %, 1500 MHz
2026/06/22 14:04:54.308, 32.86 W, 81, 36 %, 1500 MHz
2026/06/22 14:04:55.323, 32.63 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:56.336, 31.90 W, 81, 27 %, 1500 MHz
2026/06/22 14:04:57.349, 32.85 W, 81, 35 %, 1500 MHz
2026/06/22 14:04:58.364, 31.50 W, 82, 36 %, 1500 MHz
2026/06/22 14:04:59.379, 30.36 W, 81, 35 %, 1500 MHz
2026/06/22 14:05:00.388, 32.49 W, 82, 34 %, 1500 MHz
2026/06/22 14:05:01.408, 32.03 W, 82, 32 %, 1500 MHz
2026/06/22 14:05:02.420, 32.40 W, 81, 36 %, 1500 MHz
2026/06/22 14:05:03.424, 32.60 W, 82, 35 %, 1500 MHz
2026/06/22 14:05:04.444, 32.47 W, 81, 34 %, 1500 MHz
2026/06/22 14:05:05.453, 30.73 W, 81, 30 %, 1500 MHz
2026/06/22 14:05:06.465, 32.67 W, 81, 33 %, 1500 MHz
2026/06/22 14:05:07.479, 32.50 W, 81, 35 %, 1500 MHz
2026/06/22 14:05:08.496, 32.11 W, 81, 33 %, 1500 MHz
2026/06/22 14:05:09.510, 30.08 W, 81, 26 %, 1500 MHz
2026/06/22 14:05:10.523, 32.26 W, 82, 34 %, 1500 MHz
2026/06/22 14:05:11.532, 32.80 W, 82, 33 %, 1500 MHz
2026/06/22 14:05:12.545, 32.78 W, 81, 33 %, 1500 MHz
2026/06/22 14:05:13.555, 39.20 W, 83, 40 %, 1897 MHz
2026/06/22 14:05:14.565, 42.69 W, 84, 20 %, 1897 MHz
2026/06/22 14:05:15.580, 34.63 W, 81, 22 %, 1500 MHz
2026/06/22 14:05:16.595, 27.49 W, 81, 22 %, 1500 MHz
2026/06/22 14:05:17.609, 27.33 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:18.619, 27.25 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:19.644, 27.34 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:20.658, 27.11 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:21.670, 27.13 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:22.684, 27.12 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:23.698, 26.99 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:24.711, 27.30 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:25.724, 27.15 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:26.738, 27.20 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:27.749, 26.93 W, 81, 21 %, 1500 MHz
2026/06/22 14:05:28.761, 33.20 W, 82, 40 %, 1575 MHz
2026/06/22 14:05:29.772, 37.63 W, 82, 37 %, 1590 MHz
2026/06/22 14:05:30.799, 36.19 W, 82, 36 %, 1500 MHz
2026/06/22 14:05:31.814, 33.62 W, 81, 38 %, 1500 MHz
2026/06/22 14:05:32.823, 49.67 W, 85, 38 %, 1867 MHz
2026/06/22 14:05:33.836, 48.47 W, 83, 31 %, 1860 MHz
2026/06/22 14:05:34.850, 37.55 W, 82, 18 %, 1500 MHz
2026/06/22 14:05:35.861, 28.94 W, 81, 25 %, 1500 MHz
2026/06/22 14:05:36.875, 27.23 W, 81, 17 %, 1500 MHz
2026/06/22 14:05:37.887, 31.53 W, 82, 37 %, 1500 MHz
2026/06/22 14:05:38.900, 38.19 W, 83, 39 %, 1575 MHz
2026/06/22 14:05:39.920, 36.97 W, 82, 35 %, 1575 MHz
2026/06/22 14:05:40.943, 33.46 W, 82, 36 %, 1500 MHz
2026/06/22 14:05:41.954, 33.79 W, 82, 36 %, 1500 MHz
2026/06/22 14:05:42.970, 34.10 W, 82, 34 %, 1500 MHz
2026/06/22 14:05:43.983, 32.33 W, 82, 24 %, 1500 MHz
2026/06/22 14:05:44.997, 33.55 W, 82, 34 %, 1500 MHz
2026/06/22 14:05:46.006, 34.86 W, 82, 39 %, 1500 MHz
2026/06/22 14:05:47.017, 38.10 W, 83, 30 %, 1680 MHz
2026/06/22 14:05:48.032, 40.89 W, 83, 35 %, 1680 MHz
2026/06/22 14:05:49.043, 38.21 W, 83, 37 %, 1545 MHz
2026/06/22 14:05:50.059, 35.52 W, 82, 40 %, 1605 MHz
2026/06/22 14:05:51.081, 37.68 W, 82, 37 %, 1605 MHz
2026/06/22 14:05:52.096, 37.89 W, 83, 38 %, 1545 MHz
2026/06/22 14:05:53.109, 42.30 W, 83, 39 %, 1665 MHz
2026/06/22 14:05:54.120, 37.20 W, 83, 28 %, 1672 MHz
2026/06/22 14:05:55.130, 49.40 W, 85, 40 %, 1815 MHz
2026/06/22 14:05:56.143, 45.73 W, 84, 35 %, 1702 MHz
