timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/18 15:58:59.304, 49.47 W, 76, 40 %, 1875 MHz
2026/06/18 15:59:00.315, 50.08 W, 77, 39 %, 1882 MHz
2026/06/18 15:59:01.328, 49.06 W, 76, 38 %, 1882 MHz
2026/06/18 15:59:02.333, 47.27 W, 76, 41 %, 1837 MHz
2026/06/18 15:59:03.344, 46.02 W, 76, 38 %, 1837 MHz
2026/06/18 15:59:04.357, 44.56 W, 75, 38 %, 1777 MHz
2026/06/18 15:59:05.376, 38.70 W, 75, 34 %, 1680 MHz
2026/06/18 15:59:06.395, 34.68 W, 74, 36 %, 1575 MHz
2026/06/18 15:59:07.409, 33.03 W, 73, 33 %, 1515 MHz
2026/06/18 15:59:08.422, 31.73 W, 73, 40 %, 1500 MHz
2026/06/18 15:59:09.435, 33.28 W, 73, 38 %, 1545 MHz
2026/06/18 15:59:10.447, 33.36 W, 73, 38 %, 1545 MHz
2026/06/18 15:59:11.456, 27.67 W, 73, 37 %, 1500 MHz
2026/06/18 15:59:12.478, 31.14 W, 73, 37 %, 1500 MHz
2026/06/18 15:59:13.493, 32.03 W, 73, 36 %, 1500 MHz
2026/06/18 15:59:14.507, 31.29 W, 73, 28 %, 1500 MHz
2026/06/18 15:59:15.522, 32.20 W, 73, 38 %, 1500 MHz
2026/06/18 15:59:16.538, 32.54 W, 73, 38 %, 1500 MHz
2026/06/18 15:59:17.552, 34.23 W, 72, 40 %, 1500 MHz
2026/06/18 15:59:18.565, 33.55 W, 73, 41 %, 1560 MHz
2026/06/18 15:59:19.578, 35.33 W, 73, 42 %, 1635 MHz
2026/06/18 15:59:20.594, 35.10 W, 73, 37 %, 1642 MHz
2026/06/18 15:59:21.608, 36.34 W, 73, 37 %, 1575 MHz
2026/06/18 15:59:22.626, 33.64 W, 72, 37 %, 1522 MHz
2026/06/18 15:59:23.641, 31.35 W, 72, 39 %, 1515 MHz
2026/06/18 15:59:24.650, 33.39 W, 73, 42 %, 1590 MHz
2026/06/18 15:59:25.667, 35.18 W, 72, 38 %, 1590 MHz
2026/06/18 15:59:26.680, 32.54 W, 72, 35 %, 1500 MHz
2026/06/18 15:59:27.692, 32.58 W, 72, 39 %, 1515 MHz
2026/06/18 15:59:28.705, 33.07 W, 72, 39 %, 1530 MHz
2026/06/18 15:59:29.717, 35.94 W, 73, 42 %, 1725 MHz
2026/06/18 15:59:30.725, 38.24 W, 73, 36 %, 1725 MHz
2026/06/18 15:59:31.734, 37.70 W, 73, 36 %, 1620 MHz
2026/06/18 15:59:32.753, 31.68 W, 72, 29 %, 1530 MHz
2026/06/18 15:59:33.766, 30.33 W, 72, 36 %, 1500 MHz
2026/06/18 15:59:34.776, 30.96 W, 72, 35 %, 1500 MHz
2026/06/18 15:59:35.787, 28.95 W, 71, 30 %, 1500 MHz
2026/06/18 15:59:36.791, 29.09 W, 71, 27 %, 1500 MHz
2026/06/18 15:59:37.810, 31.58 W, 72, 37 %, 1500 MHz
2026/06/18 15:59:38.830, 30.99 W, 72, 38 %, 1500 MHz
2026/06/18 15:59:39.837, 30.33 W, 72, 34 %, 1500 MHz
2026/06/18 15:59:40.852, 30.93 W, 72, 36 %, 1500 MHz
2026/06/18 15:59:41.859, 31.67 W, 71, 37 %, 1500 MHz
2026/06/18 15:59:42.874, 32.76 W, 72, 39 %, 1500 MHz
2026/06/18 15:59:43.886, 32.29 W, 72, 38 %, 1500 MHz
2026/06/18 15:59:44.895, 32.25 W, 72, 38 %, 1500 MHz
2026/06/18 15:59:45.913, 32.01 W, 72, 39 %, 1500 MHz
2026/06/18 15:59:46.924, 31.89 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:47.938, 30.91 W, 71, 35 %, 1500 MHz
2026/06/18 15:59:48.948, 32.08 W, 72, 38 %, 1500 MHz
2026/06/18 15:59:49.958, 31.82 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:50.975, 31.62 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:51.983, 32.03 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:53.000, 32.19 W, 71, 37 %, 1500 MHz
2026/06/18 15:59:54.010, 32.71 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:55.028, 32.01 W, 71, 38 %, 1500 MHz
2026/06/18 15:59:56.045, 31.10 W, 71, 28 %, 1500 MHz
2026/06/18 15:59:57.059, 31.60 W, 71, 36 %, 1500 MHz
2026/06/18 15:59:58.074, 31.38 W, 71, 36 %, 1500 MHz
2026/06/18 15:59:59.094, 32.05 W, 71, 40 %, 1500 MHz
2026/06/18 16:00:00.111, 30.52 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:01.125, 30.82 W, 71, 35 %, 1500 MHz
2026/06/18 16:00:02.137, 30.20 W, 71, 33 %, 1500 MHz
2026/06/18 16:00:03.148, 29.86 W, 70, 25 %, 1500 MHz
2026/06/18 16:00:04.165, 30.53 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:05.180, 30.66 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:06.193, 28.57 W, 70, 30 %, 1500 MHz
2026/06/18 16:00:07.202, 31.31 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:08.213, 31.39 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:09.226, 30.61 W, 70, 34 %, 1500 MHz
2026/06/18 16:00:10.241, 30.00 W, 71, 34 %, 1500 MHz
2026/06/18 16:00:11.252, 30.89 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:12.260, 30.92 W, 71, 35 %, 1500 MHz
2026/06/18 16:00:13.271, 31.29 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:14.280, 30.90 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:15.292, 31.02 W, 71, 35 %, 1500 MHz
2026/06/18 16:00:16.308, 31.61 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:17.322, 31.12 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:18.335, 32.17 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:19.346, 31.84 W, 71, 37 %, 1500 MHz
2026/06/18 16:00:20.359, 32.02 W, 71, 38 %, 1500 MHz
2026/06/18 16:00:21.370, 31.79 W, 71, 38 %, 1500 MHz
2026/06/18 16:00:22.383, 32.05 W, 71, 38 %, 1500 MHz
2026/06/18 16:00:23.393, 32.78 W, 71, 39 %, 1515 MHz
2026/06/18 16:00:24.413, 32.45 W, 71, 38 %, 1515 MHz
2026/06/18 16:00:25.425, 29.69 W, 71, 33 %, 1500 MHz
2026/06/18 16:00:26.441, 30.45 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:27.450, 30.77 W, 71, 34 %, 1500 MHz
2026/06/18 16:00:28.461, 29.77 W, 71, 29 %, 1500 MHz
2026/06/18 16:00:29.478, 31.10 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:30.487, 31.51 W, 71, 38 %, 1500 MHz
2026/06/18 16:00:31.497, 31.03 W, 71, 30 %, 1500 MHz
2026/06/18 16:00:32.512, 31.21 W, 72, 35 %, 1500 MHz
2026/06/18 16:00:33.521, 30.66 W, 71, 32 %, 1500 MHz
2026/06/18 16:00:34.534, 31.45 W, 72, 38 %, 1500 MHz
2026/06/18 16:00:35.543, 31.78 W, 72, 38 %, 1500 MHz
2026/06/18 16:00:36.552, 32.22 W, 72, 35 %, 1507 MHz
2026/06/18 16:00:37.562, 31.15 W, 71, 36 %, 1500 MHz
2026/06/18 16:00:38.572, 30.35 W, 71, 34 %, 1500 MHz
2026/06/18 16:00:39.585, 32.09 W, 72, 39 %, 1537 MHz
2026/06/18 16:00:40.598, 32.52 W, 72, 37 %, 1537 MHz
2026/06/18 16:00:41.608, 31.22 W, 72, 38 %, 1500 MHz
2026/06/18 16:00:42.619, 31.42 W, 72, 36 %, 1500 MHz
2026/06/18 16:00:43.638, 32.40 W, 72, 35 %, 1560 MHz
2026/06/18 16:00:44.657, 33.95 W, 72, 40 %, 1575 MHz
2026/06/18 16:00:45.671, 35.35 W, 72, 39 %, 1635 MHz
2026/06/18 16:00:46.685, 37.46 W, 72, 41 %, 1657 MHz
2026/06/18 16:00:47.692, 37.03 W, 73, 39 %, 1657 MHz
2026/06/18 16:00:48.705, 37.35 W, 73, 41 %, 1687 MHz
2026/06/18 16:00:49.717, 38.89 W, 73, 39 %, 1687 MHz
2026/06/18 16:00:50.730, 36.86 W, 73, 39 %, 1635 MHz
2026/06/18 16:00:51.742, 36.16 W, 73, 38 %, 1635 MHz
2026/06/18 16:00:52.748, 35.66 W, 72, 38 %, 1582 MHz
2026/06/18 16:00:53.758, 34.49 W, 73, 41 %, 1597 MHz
2026/06/18 16:00:54.768, 34.61 W, 72, 38 %, 1597 MHz
2026/06/18 16:00:55.780, 34.48 W, 72, 38 %, 1552 MHz
2026/06/18 16:00:56.794, 32.61 W, 72, 36 %, 1500 MHz
2026/06/18 16:00:57.812, 32.23 W, 72, 39 %, 1500 MHz
2026/06/18 16:00:58.825, 32.34 W, 72, 38 %, 1500 MHz
2026/06/18 16:00:59.841, 32.58 W, 72, 39 %, 1500 MHz
2026/06/18 16:01:00.852, 32.54 W, 72, 40 %, 1522 MHz
2026/06/18 16:01:01.864, 33.02 W, 72, 39 %, 1522 MHz
2026/06/18 16:01:02.878, 29.61 W, 72, 26 %, 1500 MHz
2026/06/18 16:01:03.891, 31.31 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:04.906, 31.66 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:05.919, 30.18 W, 72, 40 %, 1500 MHz
2026/06/18 16:01:06.933, 31.50 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:07.944, 31.61 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:08.952, 30.62 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:09.966, 31.96 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:10.980, 32.12 W, 72, 39 %, 1500 MHz
2026/06/18 16:01:11.994, 30.91 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:13.001, 31.82 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:14.015, 30.97 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:15.030, 30.67 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:16.039, 32.13 W, 72, 40 %, 1500 MHz
2026/06/18 16:01:17.057, 31.29 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:18.070, 29.63 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:19.083, 30.61 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:20.097, 30.62 W, 72, 32 %, 1500 MHz
2026/06/18 16:01:21.109, 31.60 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:22.126, 31.44 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:23.143, 31.77 W, 72, 39 %, 1507 MHz
2026/06/18 16:01:24.169, 31.13 W, 72, 36 %, 1507 MHz
2026/06/18 16:01:25.184, 31.53 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:26.198, 30.68 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:27.207, 31.84 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:28.218, 31.34 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:29.234, 30.77 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:30.241, 31.28 W, 72, 36 %, 1500 MHz
2026/06/18 16:01:31.254, 31.34 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:32.269, 30.31 W, 72, 35 %, 1500 MHz
2026/06/18 16:01:33.281, 31.40 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:34.295, 31.93 W, 72, 40 %, 1500 MHz
2026/06/18 16:01:35.307, 32.83 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:36.324, 32.17 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:37.341, 32.49 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:38.354, 32.68 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:39.371, 32.03 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:40.381, 31.79 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:41.385, 32.29 W, 72, 38 %, 1500 MHz
2026/06/18 16:01:42.397, 33.51 W, 73, 40 %, 1560 MHz
2026/06/18 16:01:43.411, 32.96 W, 72, 37 %, 1560 MHz
2026/06/18 16:01:44.423, 34.10 W, 72, 39 %, 1575 MHz
2026/06/18 16:01:45.437, 33.79 W, 72, 30 %, 1650 MHz
2026/06/18 16:01:46.453, 34.94 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:47.465, 31.55 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:48.477, 30.01 W, 72, 35 %, 1500 MHz
2026/06/18 16:01:49.490, 30.58 W, 72, 34 %, 1500 MHz
2026/06/18 16:01:50.504, 30.59 W, 72, 35 %, 1500 MHz
2026/06/18 16:01:51.515, 29.27 W, 72, 31 %, 1500 MHz
2026/06/18 16:01:52.528, 29.36 W, 72, 33 %, 1500 MHz
2026/06/18 16:01:53.542, 30.12 W, 72, 28 %, 1500 MHz
2026/06/18 16:01:54.554, 30.39 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:55.566, 31.94 W, 72, 37 %, 1500 MHz
2026/06/18 16:01:56.580, 32.53 W, 72, 41 %, 1605 MHz
2026/06/18 16:01:57.592, 38.11 W, 73, 40 %, 1740 MHz
2026/06/18 16:01:58.604, 38.87 W, 73, 36 %, 1740 MHz
2026/06/18 16:01:59.616, 34.75 W, 72, 34 %, 1530 MHz
2026/06/18 16:02:00.633, 30.47 W, 72, 35 %, 1500 MHz
2026/06/18 16:02:01.642, 28.93 W, 72, 35 %, 1500 MHz
2026/06/18 16:02:02.660, 30.00 W, 73, 27 %, 1582 MHz
2026/06/18 16:02:03.672, 21.14 W, 72, 16 %, 1582 MHz
2026/06/18 16:02:04.685, 26.86 W, 71, 21 %, 1500 MHz
2026/06/18 16:02:05.699, 26.08 W, 71, 23 %, 1500 MHz
2026/06/18 16:02:06.714, 24.84 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:07.726, 32.23 W, 72, 37 %, 1500 MHz
2026/06/18 16:02:08.734, 33.68 W, 72, 36 %, 1590 MHz
2026/06/18 16:02:09.746, 34.36 W, 72, 37 %, 1590 MHz
2026/06/18 16:02:10.753, 31.89 W, 72, 39 %, 1500 MHz
2026/06/18 16:02:11.764, 31.35 W, 72, 36 %, 1500 MHz
2026/06/18 16:02:12.775, 29.48 W, 71, 35 %, 1500 MHz
2026/06/18 16:02:13.788, 29.39 W, 72, 34 %, 1500 MHz
2026/06/18 16:02:14.802, 29.27 W, 72, 31 %, 1500 MHz
2026/06/18 16:02:15.813, 28.52 W, 71, 28 %, 1500 MHz
2026/06/18 16:02:16.829, 29.57 W, 72, 33 %, 1500 MHz
2026/06/18 16:02:17.841, 30.46 W, 72, 33 %, 1500 MHz
2026/06/18 16:02:18.857, 28.91 W, 71, 31 %, 1500 MHz
2026/06/18 16:02:19.871, 29.18 W, 72, 31 %, 1500 MHz
2026/06/18 16:02:20.885, 30.43 W, 72, 37 %, 1500 MHz
2026/06/18 16:02:21.898, 29.59 W, 72, 30 %, 1500 MHz
2026/06/18 16:02:22.909, 30.18 W, 72, 33 %, 1500 MHz
2026/06/18 16:02:23.919, 30.10 W, 72, 32 %, 1500 MHz
2026/06/18 16:02:24.925, 29.09 W, 72, 31 %, 1500 MHz
2026/06/18 16:02:25.939, 31.01 W, 72, 37 %, 1500 MHz
2026/06/18 16:02:26.943, 31.05 W, 72, 37 %, 1500 MHz
2026/06/18 16:02:27.951, 30.85 W, 73, 24 %, 1500 MHz
2026/06/18 16:02:28.960, 40.47 W, 74, 16 %, 1927 MHz
2026/06/18 16:02:29.967, 39.40 W, 74, 20 %, 1927 MHz
2026/06/18 16:02:30.982, 26.05 W, 72, 23 %, 1500 MHz
2026/06/18 16:02:31.992, 25.36 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:33.007, 25.33 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:34.019, 25.57 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:35.029, 25.68 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:36.040, 25.62 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:37.053, 25.43 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:38.065, 25.71 W, 71, 23 %, 1500 MHz
2026/06/18 16:02:39.075, 23.87 W, 71, 15 %, 1500 MHz
2026/06/18 16:02:40.090, 25.56 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:41.101, 25.53 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:42.116, 25.70 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:43.138, 25.43 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:44.147, 25.63 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:45.156, 25.47 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:46.172, 25.48 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:47.187, 25.39 W, 70, 23 %, 1500 MHz
2026/06/18 16:02:48.198, 25.62 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:49.213, 25.38 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:50.227, 25.38 W, 71, 22 %, 1500 MHz
2026/06/18 16:02:51.239, 25.39 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:52.254, 25.42 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:53.265, 25.40 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:54.280, 25.65 W, 70, 23 %, 1500 MHz
2026/06/18 16:02:55.290, 25.57 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:56.307, 25.46 W, 70, 23 %, 1500 MHz
2026/06/18 16:02:57.321, 26.08 W, 70, 24 %, 1500 MHz
2026/06/18 16:02:58.332, 25.22 W, 70, 22 %, 1500 MHz
2026/06/18 16:02:59.347, 25.63 W, 70, 22 %, 1500 MHz
2026/06/18 16:03:00.365, 25.61 W, 70, 22 %, 1500 MHz
2026/06/18 16:03:01.380, 25.66 W, 70, 23 %, 1500 MHz
2026/06/18 16:03:02.390, 25.49 W, 70, 22 %, 1500 MHz
2026/06/18 16:03:03.398, 25.46 W, 70, 23 %, 1500 MHz
2026/06/18 16:03:04.410, 25.61 W, 70, 22 %, 1500 MHz
2026/06/18 16:03:05.421, 25.44 W, 70, 22 %, 1500 MHz
2026/06/18 16:03:06.434, 25.69 W, 70, 23 %, 1500 MHz
2026/06/18 16:03:07.452, 37.94 W, 71, 41 %, 1620 MHz
2026/06/18 16:03:08.462, 43.23 W, 73, 36 %, 1837 MHz
2026/06/18 16:03:09.479, 45.97 W, 74, 39 %, 1777 MHz
2026/06/18 16:03:10.494, 41.90 W, 73, 39 %, 1740 MHz
2026/06/18 16:03:11.507, 38.54 W, 73, 36 %, 1740 MHz
2026/06/18 16:03:12.523, 36.64 W, 72, 38 %, 1560 MHz
2026/06/18 16:03:13.533, 33.15 W, 72, 36 %, 1515 MHz
2026/06/18 16:03:14.548, 29.58 W, 71, 37 %, 1500 MHz
2026/06/18 16:03:15.575, 29.91 W, 71, 34 %, 1500 MHz
2026/06/18 16:03:16.590, 30.84 W, 71, 35 %, 1500 MHz
2026/06/18 16:03:17.609, 29.85 W, 72, 36 %, 1500 MHz
2026/06/18 16:03:18.621, 30.96 W, 71, 36 %, 1500 MHz
2026/06/18 16:03:19.637, 30.56 W, 72, 32 %, 1500 MHz
2026/06/18 16:03:20.654, 30.02 W, 71, 33 %, 1500 MHz
2026/06/18 16:03:21.669, 31.04 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:22.678, 30.60 W, 71, 31 %, 1500 MHz
2026/06/18 16:03:23.689, 30.25 W, 72, 35 %, 1500 MHz
2026/06/18 16:03:24.707, 31.64 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:25.717, 30.34 W, 71, 27 %, 1500 MHz
2026/06/18 16:03:26.729, 30.32 W, 72, 36 %, 1500 MHz
2026/06/18 16:03:27.743, 30.66 W, 72, 34 %, 1500 MHz
2026/06/18 16:03:28.767, 29.65 W, 71, 29 %, 1500 MHz
2026/06/18 16:03:29.782, 30.96 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:30.797, 31.40 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:31.809, 30.63 W, 72, 32 %, 1500 MHz
2026/06/18 16:03:32.825, 31.18 W, 72, 36 %, 1500 MHz
2026/06/18 16:03:33.839, 31.62 W, 72, 40 %, 1500 MHz
2026/06/18 16:03:34.855, 30.43 W, 72, 35 %, 1500 MHz
2026/06/18 16:03:35.868, 31.13 W, 72, 35 %, 1500 MHz
2026/06/18 16:03:36.871, 31.63 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:37.888, 30.71 W, 72, 30 %, 1500 MHz
2026/06/18 16:03:38.909, 31.17 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:39.920, 31.46 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:40.933, 30.48 W, 72, 29 %, 1500 MHz
2026/06/18 16:03:41.946, 32.10 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:42.960, 32.38 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:43.972, 31.20 W, 72, 31 %, 1500 MHz
2026/06/18 16:03:44.990, 31.82 W, 72, 38 %, 1500 MHz
2026/06/18 16:03:46.005, 31.62 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:47.017, 30.47 W, 72, 35 %, 1500 MHz
2026/06/18 16:03:48.030, 31.48 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:49.042, 30.53 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:50.058, 30.13 W, 72, 34 %, 1500 MHz
2026/06/18 16:03:51.073, 30.89 W, 72, 35 %, 1500 MHz
2026/06/18 16:03:52.086, 31.03 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:53.101, 30.17 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:54.115, 31.34 W, 72, 36 %, 1500 MHz
2026/06/18 16:03:55.132, 31.28 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:56.148, 30.43 W, 72, 39 %, 1500 MHz
2026/06/18 16:03:57.154, 31.47 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:58.171, 30.74 W, 72, 37 %, 1500 MHz
2026/06/18 16:03:59.182, 30.52 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:00.193, 31.23 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:01.207, 31.11 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:02.223, 29.73 W, 72, 35 %, 1500 MHz
2026/06/18 16:04:03.239, 30.49 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:04.250, 30.26 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:05.257, 30.16 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:06.269, 31.19 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:07.279, 31.05 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:08.291, 30.44 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:09.305, 31.30 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:10.319, 30.77 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:11.332, 30.58 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:12.345, 31.21 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:13.361, 30.45 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:14.368, 30.58 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:15.381, 31.23 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:16.391, 30.08 W, 72, 31 %, 1500 MHz
2026/06/18 16:04:17.406, 30.50 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:18.423, 31.32 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:19.428, 31.17 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:20.444, 30.20 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:21.458, 30.79 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:22.472, 30.62 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:23.484, 29.77 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:24.498, 30.78 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:25.507, 29.79 W, 72, 30 %, 1500 MHz
2026/06/18 16:04:26.523, 29.41 W, 72, 35 %, 1500 MHz
2026/06/18 16:04:27.538, 30.69 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:28.541, 29.77 W, 72, 31 %, 1500 MHz
2026/06/18 16:04:29.552, 30.68 W, 72, 34 %, 1500 MHz
2026/06/18 16:04:30.563, 31.04 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:31.574, 30.00 W, 72, 28 %, 1500 MHz
2026/06/18 16:04:32.588, 30.59 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:33.599, 30.77 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:34.613, 29.96 W, 72, 29 %, 1500 MHz
2026/06/18 16:04:35.623, 30.57 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:36.633, 30.33 W, 72, 33 %, 1500 MHz
2026/06/18 16:04:37.646, 31.31 W, 72, 42 %, 1560 MHz
2026/06/18 16:04:38.664, 31.59 W, 72, 36 %, 1560 MHz
2026/06/18 16:04:39.675, 31.30 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:40.681, 30.00 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:41.696, 30.70 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:42.710, 30.90 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:43.720, 29.98 W, 72, 31 %, 1500 MHz
2026/06/18 16:04:44.730, 30.60 W, 72, 35 %, 1500 MHz
2026/06/18 16:04:45.745, 30.45 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:46.752, 30.01 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:47.769, 30.80 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:48.785, 30.78 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:49.799, 29.14 W, 72, 32 %, 1500 MHz
2026/06/18 16:04:50.807, 30.71 W, 72, 38 %, 1500 MHz
2026/06/18 16:04:51.821, 30.34 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:52.840, 30.07 W, 72, 37 %, 1500 MHz
2026/06/18 16:04:53.852, 30.97 W, 72, 35 %, 1500 MHz
2026/06/18 16:04:54.869, 30.37 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:55.897, 29.69 W, 72, 35 %, 1500 MHz
2026/06/18 16:04:56.908, 30.42 W, 72, 36 %, 1500 MHz
2026/06/18 16:04:57.922, 30.04 W, 72, 32 %, 1500 MHz
2026/06/18 16:04:58.938, 31.02 W, 72, 39 %, 1500 MHz
2026/06/18 16:04:59.952, 31.39 W, 72, 39 %, 1500 MHz
2026/06/18 16:05:00.967, 31.06 W, 72, 30 %, 1500 MHz
2026/06/18 16:05:01.979, 31.70 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:02.993, 31.54 W, 72, 38 %, 1500 MHz
2026/06/18 16:05:04.005, 30.45 W, 72, 36 %, 1500 MHz
2026/06/18 16:05:05.018, 30.86 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:06.034, 30.52 W, 72, 37 %, 1500 MHz
2026/06/18 16:05:07.045, 29.26 W, 72, 35 %, 1500 MHz
2026/06/18 16:05:08.060, 30.50 W, 72, 35 %, 1500 MHz
2026/06/18 16:05:09.076, 30.35 W, 72, 35 %, 1500 MHz
2026/06/18 16:05:10.091, 29.84 W, 72, 37 %, 1500 MHz
